Datetime,Open,High,Low,Close,Volume,Ticker
2026-02-06 17:59:00+00:00,413.535,413.59,413.24,413.28,1246,TSLA
2026-02-06 18:00:00+00:00,267.78,267.89,267.78,267.89,407,ADBE
2026-02-06 18:00:00+00:00,208.16,208.31,208.16,208.3,800,AMD
2026-02-06 18:00:00+00:00,210.805,211.23,210.77,211.07,7803,AMZN
2026-02-06 18:00:00+00:00,333.41,333.82,333.41,333.79,3791,AVGO
2026-02-06 18:00:00+00:00,663.11,663.65,663.11,663.585,374,META
2026-02-06 18:00:00+00:00,398.965,399.8,398.915,399.685,3061,MSFT
2026-02-06 18:00:00+00:00,184.49,184.675,184.49,184.49,7125,NVDA
2026-02-06 18:00:00+00:00,413.325,413.83,413.26,413.555,985,TSLA
2026-02-06 18:01:00+00:00,267.99,268.03,267.935,268.03,308,ADBE
2026-02-06 18:01:00+00:00,208.17,208.17,208.17,208.17,328,AMD
2026-02-06 18:01:00+00:00,211.08,211.24,210.95,210.99,22184,AMZN
2026-02-06 18:01:00+00:00,333.775,333.92,333.72,333.83,2381,AVGO
2026-02-06 18:01:00+00:00,663.32,663.32,662.81,662.81,730,META
2026-02-06 18:01:00+00:00,399.635,399.845,399.505,399.765,1082,MSFT
2026-02-06 18:01:00+00:00,184.48,184.555,184.4,184.435,4951,NVDA
2026-02-06 18:01:00+00:00,413.485,413.495,413.3,413.3,1713,TSLA
2026-02-06 18:02:00+00:00,268.09,268.1,267.85,267.85,527,ADBE
2026-02-06 18:02:00+00:00,208.17,208.23,208.17,208.21,1569,AMD
2026-02-06 18:02:00+00:00,210.94,211.09,210.64,210.76,31422,AMZN
2026-02-06 18:02:00+00:00,333.925,334.31,333.925,334.2,2846,AVGO
2026-02-06 18:02:00+00:00,662.88,663.34,662.88,663.34,171,META
2026-02-06 18:02:00+00:00,399.77,400.455,399.77,400.28,2576,MSFT
2026-02-06 18:02:00+00:00,184.455,184.53,184.42,184.485,6637,NVDA
2026-02-06 18:02:00+00:00,413.29,413.29,413.0,413.065,852,TSLA
2026-02-06 18:03:00+00:00,267.89,267.89,267.63,267.63,548,ADBE
2026-02-06 18:03:00+00:00,208.26,208.41,208.26,208.38,972,AMD
2026-02-06 18:03:00+00:00,210.75,210.81,210.54,210.54,8975,AMZN
2026-02-06 18:03:00+00:00,334.08,334.17,333.97,334.075,1449,AVGO
2026-02-06 18:03:00+00:00,663.42,663.6,663.42,663.56,530,META
2026-02-06 18:03:00+00:00,400.42,400.82,400.42,400.73,1688,MSFT
2026-02-06 18:03:00+00:00,184.5,184.66,184.5,184.66,4690,NVDA
2026-02-06 18:03:00+00:00,413.06,413.235,413.06,413.175,2527,TSLA
2026-02-06 18:04:00+00:00,267.67,267.915,267.67,267.84,607,ADBE
2026-02-06 18:04:00+00:00,208.32,208.32,208.27,208.31,584,AMD
2026-02-06 18:04:00+00:00,210.595,210.71,210.09,210.63,11021,AMZN
2026-02-06 18:04:00+00:00,334.155,334.29,334.08,334.15,1913,AVGO
2026-02-06 18:04:00+00:00,663.55,663.8,663.55,663.8,361,META
2026-02-06 18:04:00+00:00,400.51,400.87,400.495,400.725,3482,MSFT
2026-02-06 18:04:00+00:00,184.64,184.765,184.635,184.75,9133,NVDA
2026-02-06 18:04:00+00:00,413.17,413.36,413.135,413.165,771,TSLA
2026-02-06 18:05:00+00:00,267.83,267.83,267.805,267.805,241,ADBE
2026-02-06 18:05:00+00:00,208.39,208.39,208.34,208.34,660,AMD
2026-02-06 18:05:00+00:00,210.43,210.72,210.245,210.7,7053,AMZN
2026-02-06 18:05:00+00:00,334.185,334.2,333.84,334.015,2402,AVGO
2026-02-06 18:05:00+00:00,663.53,663.68,662.77,662.77,366,META
2026-02-06 18:05:00+00:00,400.74,400.99,400.74,400.99,1388,MSFT
2026-02-06 18:05:00+00:00,184.72,184.74,184.615,184.615,3488,NVDA
2026-02-06 18:05:00+00:00,413.075,413.15,412.85,412.86,1150,TSLA
2026-02-06 18:06:00+00:00,267.685,267.89,267.65,267.73,1029,ADBE
2026-02-06 18:06:00+00:00,208.37,208.37,208.1,208.1,1745,AMD
2026-02-06 18:06:00+00:00,210.675,210.93,210.675,210.86,9263,AMZN
2026-02-06 18:06:00+00:00,334.01,334.39,334.01,334.31,2934,AVGO
2026-02-06 18:06:00+00:00,662.76,662.76,662.67,662.67,186,META
2026-02-06 18:06:00+00:00,401.26,401.31,400.96,401.075,2673,MSFT
2026-02-06 18:06:00+00:00,184.565,184.57,184.44,184.465,2931,NVDA
2026-02-06 18:06:00+00:00,412.91,412.99,412.78,412.84,1204,TSLA
2026-02-06 18:07:00+00:00,267.66,267.75,267.57,267.75,755,ADBE
2026-02-06 18:07:00+00:00,208.05,208.075,208.0,208.0,817,AMD
2026-02-06 18:07:00+00:00,210.9,210.92,210.615,210.735,8664,AMZN
2026-02-06 18:07:00+00:00,334.31,334.31,333.97,334.17,3817,AVGO
2026-02-06 18:07:00+00:00,662.495,662.495,662.15,662.15,303,META
2026-02-06 18:07:00+00:00,400.75,401.02,400.75,400.8,1306,MSFT
2026-02-06 18:07:00+00:00,184.46,184.46,184.26,184.26,7225,NVDA
2026-02-06 18:07:00+00:00,412.99,413.355,412.99,413.23,986,TSLA
2026-02-06 18:08:00+00:00,267.63,267.76,267.62,267.76,1123,ADBE
2026-02-06 18:08:00+00:00,207.91,207.91,207.77,207.77,807,AMD
2026-02-06 18:08:00+00:00,210.78,210.78,209.365,209.44,16049,AMZN
2026-02-06 18:08:00+00:00,334.22,334.33,334.05,334.06,2683,AVGO
2026-02-06 18:08:00+00:00,662.04,662.15,661.705,661.78,701,META
2026-02-06 18:08:00+00:00,400.8,400.815,400.36,400.36,456,MSFT
2026-02-06 18:08:00+00:00,184.29,184.335,184.21,184.28,9038,NVDA
2026-02-06 18:08:00+00:00,413.34,413.37,412.83,412.83,2169,TSLA
2026-02-06 18:09:00+00:00,267.62,267.69,267.62,267.69,108,ADBE
2026-02-06 18:09:00+00:00,207.78,208.0,207.78,208.0,2211,AMD
2026-02-06 18:09:00+00:00,209.49,209.875,209.325,209.855,11056,AMZN
2026-02-06 18:09:00+00:00,333.975,334.275,333.975,334.125,2319,AVGO
2026-02-06 18:09:00+00:00,661.525,661.525,661.015,661.015,312,META
2026-02-06 18:09:00+00:00,400.295,400.57,399.875,399.875,846,MSFT
2026-02-06 18:09:00+00:00,184.25,184.39,184.25,184.34,4469,NVDA
2026-02-06 18:09:00+00:00,412.79,412.93,412.69,412.695,1202,TSLA
2026-02-06 18:10:00+00:00,267.59,267.59,267.39,267.39,105,ADBE
2026-02-06 18:10:00+00:00,208.01,208.01,207.87,207.87,629,AMD
2026-02-06 18:10:00+00:00,209.84,210.38,209.79,210.35,12081,AMZN
2026-02-06 18:10:00+00:00,333.845,333.91,333.335,333.335,2684,AVGO
2026-02-06 18:10:00+00:00,660.92,660.92,660.34,660.42,411,META
2026-02-06 18:10:00+00:00,399.84,399.95,399.6,399.6,737,MSFT
2026-02-06 18:10:00+00:00,184.335,184.475,184.315,184.365,6633,NVDA
2026-02-06 18:10:00+00:00,412.67,412.96,412.645,412.8,1637,TSLA
2026-02-06 18:11:00+00:00,267.36,267.36,267.31,267.31,195,ADBE
2026-02-06 18:11:00+00:00,207.89,207.93,207.89,207.93,304,AMD
2026-02-06 18:11:00+00:00,210.36,210.36,209.45,209.45,8963,AMZN
2026-02-06 18:11:00+00:00,333.305,333.48,333.24,333.265,2580,AVGO
2026-02-06 18:11:00+00:00,660.505,660.505,660.185,660.275,743,META
2026-02-06 18:11:00+00:00,399.47,399.91,399.47,399.74,1387,MSFT
2026-02-06 18:11:00+00:00,184.34,184.41,184.34,184.39,2255,NVDA
2026-02-06 18:11:00+00:00,412.83,413.365,412.83,413.24,987,TSLA
2026-02-06 18:12:00+00:00,267.45,267.45,267.32,267.32,319,ADBE
2026-02-06 18:12:00+00:00,208.06,208.075,208.06,208.06,437,AMD
2026-02-06 18:12:00+00:00,209.44,209.93,209.44,209.56,11131,AMZN
2026-02-06 18:12:00+00:00,333.32,333.725,333.32,333.605,2999,AVGO
2026-02-06 18:12:00+00:00,660.33,660.97,660.33,660.77,991,META
2026-02-06 18:12:00+00:00,399.79,400.255,399.76,399.76,1378,MSFT
2026-02-06 18:12:00+00:00,184.48,184.59,184.455,184.59,8049,NVDA
2026-02-06 18:12:00+00:00,413.34,413.49,413.28,413.375,1035,TSLA
2026-02-06 18:13:00+00:00,266.98,267.01,266.88,267.01,731,ADBE
2026-02-06 18:13:00+00:00,208.0,208.0,207.9,207.98,1211,AMD
2026-02-06 18:13:00+00:00,209.51,209.575,209.11,209.25,16523,AMZN
2026-02-06 18:13:00+00:00,333.6,333.76,333.435,333.54,1477,AVGO
2026-02-06 18:13:00+00:00,660.82,660.82,660.53,660.53,137,META
2026-02-06 18:13:00+00:00,399.83,399.87,399.285,399.31,2077,MSFT
2026-02-06 18:13:00+00:00,184.605,184.665,184.49,184.665,14034,NVDA
2026-02-06 18:13:00+00:00,413.38,413.38,412.9,413.0,1482,TSLA
2026-02-06 18:14:00+00:00,266.98,267.1,266.98,267.1,452,ADBE
2026-02-06 18:14:00+00:00,208.11,208.2,208.11,208.2,964,AMD
2026-02-06 18:14:00+00:00,209.21,209.3,209.105,209.13,10697,AMZN
2026-02-06 18:14:00+00:00,333.63,333.78,333.305,333.31,3151,AVGO
2026-02-06 18:14:00+00:00,660.47,660.47,660.47,660.47,123,META
2026-02-06 18:14:00+00:00,399.12,399.49,399.05,399.43,1872,MSFT
2026-02-06 18:14:00+00:00,184.66,184.77,184.64,184.745,7527,NVDA
2026-02-06 18:14:00+00:00,412.9,413.05,412.9,412.96,730,TSLA
2026-02-06 18:15:00+00:00,267.39,267.5,267.34,267.5,377,ADBE
2026-02-06 18:15:00+00:00,208.11,208.11,208.06,208.06,777,AMD
2026-02-06 18:15:00+00:00,209.075,209.075,208.62,208.7,19833,AMZN
2026-02-06 18:15:00+00:00,333.31,333.31,332.95,333.025,1769,AVGO
2026-02-06 18:15:00+00:00,660.45,660.45,660.45,660.45,124,META
2026-02-06 18:15:00+00:00,399.165,399.29,399.065,399.175,706,MSFT
2026-02-06 18:15:00+00:00,184.705,184.8,184.67,184.67,10256,NVDA
2026-02-06 18:15:00+00:00,413.16,413.34,413.16,413.31,397,TSLA
2026-02-06 18:16:00+00:00,267.21,267.21,267.21,267.21,80,ADBE
2026-02-06 18:16:00+00:00,207.92,208.36,207.835,208.36,3427,AMD
2026-02-06 18:16:00+00:00,208.73,208.74,208.27,208.38,21846,AMZN
2026-02-06 18:16:00+00:00,332.78,333.09,332.78,332.91,1147,AVGO
2026-02-06 18:16:00+00:00,660.15,660.22,660.15,660.22,372,META
2026-02-06 18:16:00+00:00,399.165,399.165,399.02,399.04,1030,MSFT
2026-02-06 18:16:00+00:00,184.7,184.7,184.61,184.61,7454,NVDA
2026-02-06 18:16:00+00:00,413.17,413.17,413.02,413.02,1100,TSLA
2026-02-06 18:17:00+00:00,267.3,267.66,267.28,267.57,830,ADBE
2026-02-06 18:17:00+00:00,208.205,208.215,208.19,208.19,478,AMD
2026-02-06 18:17:00+00:00,208.37,208.65,208.345,208.49,10971,AMZN
2026-02-06 18:17:00+00:00,332.94,333.16,332.94,333.15,936,AVGO
2026-02-06 18:17:00+00:00,660.02,660.135,659.94,660.135,371,META
2026-02-06 18:17:00+00:00,399.065,399.64,399.045,399.64,1565,MSFT
2026-02-06 18:17:00+00:00,184.625,184.655,184.515,184.57,9513,NVDA
2026-02-06 18:17:00+00:00,413.2,413.2,413.01,413.05,570,TSLA
2026-02-06 18:18:00+00:00,267.65,267.65,267.61,267.61,216,ADBE
2026-02-06 18:18:00+00:00,208.21,208.23,208.2,208.2,1465,AMD
2026-02-06 18:18:00+00:00,208.465,208.795,208.215,208.54,12882,AMZN
2026-02-06 18:18:00+00:00,333.19,333.42,333.13,333.42,1662,AVGO
2026-02-06 18:18:00+00:00,660.43,660.68,660.43,660.615,297,META
2026-02-06 18:18:00+00:00,399.545,399.72,399.43,399.43,1168,MSFT
2026-02-06 18:18:00+00:00,184.61,184.75,184.61,184.635,6328,NVDA
2026-02-06 18:18:00+00:00,413.13,413.13,413.01,413.01,748,TSLA
2026-02-06 18:19:00+00:00,267.69,267.84,267.69,267.84,140,ADBE
2026-02-06 18:19:00+00:00,208.11,208.2,208.11,208.17,1615,AMD
2026-02-06 18:19:00+00:00,208.52,208.74,208.305,208.305,8187,AMZN
2026-02-06 18:19:00+00:00,333.28,333.28,333.15,333.17,1070,AVGO
2026-02-06 18:19:00+00:00,660.49,660.49,660.49,660.49,337,META
2026-02-06 18:19:00+00:00,399.365,399.7,399.365,399.7,725,MSFT
2026-02-06 18:19:00+00:00,184.62,184.91,184.62,184.89,5755,NVDA
2026-02-06 18:19:00+00:00,412.99,413.11,412.99,413.07,1160,TSLA
2026-02-06 18:20:00+00:00,267.97,267.97,267.68,267.68,461,ADBE
2026-02-06 18:20:00+00:00,208.08,208.08,208.08,208.08,1892,AMD
2026-02-06 18:20:00+00:00,208.23,208.51,208.21,208.39,13339,AMZN
2026-02-06 18:20:00+00:00,333.1,333.54,333.0,333.5,2227,AVGO
2026-02-06 18:20:00+00:00,660.595,660.8,660.43,660.67,861,META
2026-02-06 18:20:00+00:00,399.75,399.795,399.56,399.58,744,MSFT
2026-02-06 18:20:00+00:00,184.89,184.89,184.765,184.78,13064,NVDA
2026-02-06 18:20:00+00:00,413.02,413.085,412.89,413.06,443,TSLA
2026-02-06 18:21:00+00:00,267.75,267.75,267.51,267.51,366,ADBE
2026-02-06 18:21:00+00:00,208.08,208.14,208.065,208.14,1280,AMD
2026-02-06 18:21:00+00:00,208.41,208.75,208.28,208.435,7399,AMZN
2026-02-06 18:21:00+00:00,333.495,333.6,333.495,333.57,392,AVGO
2026-02-06 18:21:00+00:00,660.68,661.0,660.68,660.895,764,META
2026-02-06 18:21:00+00:00,399.565,399.765,399.53,399.53,428,MSFT
2026-02-06 18:21:00+00:00,184.8,184.815,184.69,184.7,7863,NVDA
2026-02-06 18:21:00+00:00,413.04,413.22,412.88,412.97,742,TSLA
2026-02-06 18:22:00+00:00,267.87,267.88,267.87,267.88,127,ADBE
2026-02-06 18:22:00+00:00,207.9,207.92,207.9,207.92,1056,AMD
2026-02-06 18:22:00+00:00,208.44,208.565,208.37,208.37,5204,AMZN
2026-02-06 18:22:00+00:00,333.455,333.48,333.13,333.25,838,AVGO
2026-02-06 18:22:00+00:00,660.79,660.97,660.79,660.92,450,META
2026-02-06 18:22:00+00:00,399.41,399.68,399.41,399.665,1481,MSFT
2026-02-06 18:22:00+00:00,184.7,184.705,184.62,184.625,3887,NVDA
2026-02-06 18:22:00+00:00,412.8,412.8,412.355,412.355,665,TSLA
2026-02-06 18:23:00+00:00,267.945,267.945,267.93,267.94,331,ADBE
2026-02-06 18:23:00+00:00,207.815,207.9,207.79,207.81,1687,AMD
2026-02-06 18:23:00+00:00,208.4,208.46,207.9,207.95,7127,AMZN
2026-02-06 18:23:00+00:00,333.32,333.43,333.32,333.43,295,AVGO
2026-02-06 18:23:00+00:00,660.92,661.33,660.92,661.0,1481,META
2026-02-06 18:23:00+00:00,399.665,399.82,399.6,399.7,1332,MSFT
2026-02-06 18:23:00+00:00,184.605,184.69,184.6,184.665,7796,NVDA
2026-02-06 18:23:00+00:00,412.38,412.38,412.22,412.225,1393,TSLA
2026-02-06 18:24:00+00:00,267.945,267.945,267.88,267.88,174,ADBE
2026-02-06 18:24:00+00:00,207.635,207.635,207.635,207.635,679,AMD
2026-02-06 18:24:00+00:00,207.91,208.02,207.76,207.855,6127,AMZN
2026-02-06 18:24:00+00:00,333.19,333.19,333.01,333.01,878,AVGO
2026-02-06 18:24:00+00:00,660.98,661.24,660.955,661.02,933,META
2026-02-06 18:24:00+00:00,399.605,399.61,399.355,399.41,2347,MSFT
2026-02-06 18:24:00+00:00,184.67,184.67,184.54,184.54,5654,NVDA
2026-02-06 18:24:00+00:00,412.12,412.14,411.84,411.84,1028,TSLA
2026-02-06 18:25:00+00:00,267.905,267.905,267.81,267.81,200,ADBE
2026-02-06 18:25:00+00:00,207.63,207.67,207.525,207.64,2403,AMD
2026-02-06 18:25:00+00:00,207.81,207.82,207.36,207.44,7256,AMZN
2026-02-06 18:25:00+00:00,332.65,332.975,332.585,332.91,3147,AVGO
2026-02-06 18:25:00+00:00,660.67,660.92,660.525,660.82,533,META
2026-02-06 18:25:00+00:00,399.41,399.58,399.35,399.58,2129,MSFT
2026-02-06 18:25:00+00:00,184.535,184.54,184.36,184.36,9476,NVDA
2026-02-06 18:25:00+00:00,411.83,412.015,411.83,411.96,1421,TSLA
2026-02-06 18:26:00+00:00,267.69,267.69,267.69,267.69,162,ADBE
2026-02-06 18:26:00+00:00,207.605,207.66,207.57,207.66,1793,AMD
2026-02-06 18:26:00+00:00,207.46,207.525,207.325,207.525,10507,AMZN
2026-02-06 18:26:00+00:00,332.82,332.92,332.62,332.835,3497,AVGO
2026-02-06 18:26:00+00:00,660.87,660.87,660.62,660.69,864,META
2026-02-06 18:26:00+00:00,399.58,399.61,399.44,399.48,1309,MSFT
2026-02-06 18:26:00+00:00,184.38,184.575,184.355,184.46,12644,NVDA
2026-02-06 18:26:00+00:00,411.9,412.05,411.88,412.015,1235,TSLA
2026-02-06 18:27:00+00:00,267.75,267.75,267.71,267.71,328,ADBE
2026-02-06 18:27:00+00:00,207.57,207.57,207.38,207.38,216,AMD
2026-02-06 18:27:00+00:00,207.4,207.67,207.165,207.28,13094,AMZN
2026-02-06 18:27:00+00:00,332.835,333.04,332.805,332.805,1231,AVGO
2026-02-06 18:27:00+00:00,660.465,660.48,660.36,660.48,391,META
2026-02-06 18:27:00+00:00,399.34,399.365,399.04,399.365,2407,MSFT
2026-02-06 18:27:00+00:00,184.44,184.49,184.395,184.4,10489,NVDA
2026-02-06 18:27:00+00:00,412.035,412.23,412.005,412.005,1311,TSLA
2026-02-06 18:28:00+00:00,267.5,267.5,267.5,267.5,127,ADBE
2026-02-06 18:28:00+00:00,207.34,207.34,207.255,207.28,3536,AMD
2026-02-06 18:28:00+00:00,207.26,207.39,207.045,207.37,15829,AMZN
2026-02-06 18:28:00+00:00,332.83,332.87,332.62,332.805,2551,AVGO
2026-02-06 18:28:00+00:00,660.205,660.205,660.03,660.035,287,META
2026-02-06 18:28:00+00:00,399.375,399.93,399.28,399.64,5358,MSFT
2026-02-06 18:28:00+00:00,184.41,184.41,184.265,184.275,10527,NVDA
2026-02-06 18:28:00+00:00,412.06,412.06,411.75,411.845,1740,TSLA
2026-02-06 18:29:00+00:00,267.55,267.66,267.52,267.625,1066,ADBE
2026-02-06 18:29:00+00:00,207.31,207.55,207.31,207.55,3071,AMD
2026-02-06 18:29:00+00:00,207.29,207.48,207.22,207.27,15390,AMZN
2026-02-06 18:29:00+00:00,332.79,332.98,332.79,332.96,1467,AVGO
2026-02-06 18:29:00+00:00,660.06,660.54,660.06,660.54,572,META
2026-02-06 18:29:00+00:00,399.635,399.635,399.45,399.45,937,MSFT
2026-02-06 18:29:00+00:00,184.285,184.575,184.28,184.525,14806,NVDA
2026-02-06 18:29:00+00:00,411.89,412.16,411.85,412.13,981,TSLA
2026-02-06 18:30:00+00:00,267.355,267.44,267.3,267.44,187,ADBE
2026-02-06 18:30:00+00:00,207.645,207.645,207.485,207.485,760,AMD
2026-02-06 18:30:00+00:00,207.235,207.455,207.22,207.36,14593,AMZN
2026-02-06 18:30:00+00:00,333.16,333.25,333.01,333.05,4062,AVGO
2026-02-06 18:30:00+00:00,660.25,660.27,660.25,660.27,286,META
2026-02-06 18:30:00+00:00,399.49,399.71,399.46,399.63,2062,MSFT
2026-02-06 18:30:00+00:00,184.525,184.61,184.445,184.51,11733,NVDA
2026-02-06 18:30:00+00:00,412.295,412.325,412.21,412.32,641,TSLA
2026-02-06 18:31:00+00:00,267.51,267.51,267.3,267.3,135,ADBE
2026-02-06 18:31:00+00:00,207.45,207.45,207.36,207.36,1227,AMD
2026-02-06 18:31:00+00:00,207.345,207.57,207.14,207.17,11363,AMZN
2026-02-06 18:31:00+00:00,333.06,333.27,333.06,333.27,2538,AVGO
2026-02-06 18:31:00+00:00,660.51,660.51,660.51,660.51,179,META
2026-02-06 18:31:00+00:00,399.63,399.675,399.42,399.52,2113,MSFT
2026-02-06 18:31:00+00:00,184.48,184.485,184.41,184.455,11684,NVDA
2026-02-06 18:31:00+00:00,412.27,412.48,412.145,412.48,988,TSLA
2026-02-06 18:32:00+00:00,207.43,207.43,207.43,207.43,473,AMD
2026-02-06 18:32:00+00:00,207.15,207.45,207.14,207.255,8445,AMZN
2026-02-06 18:32:00+00:00,333.29,333.71,333.245,333.69,1333,AVGO
2026-02-06 18:32:00+00:00,660.6,660.6,660.51,660.51,217,META
2026-02-06 18:32:00+00:00,399.39,399.46,399.39,399.395,1490,MSFT
2026-02-06 18:32:00+00:00,184.39,184.39,184.285,184.3,7176,NVDA
2026-02-06 18:32:00+00:00,412.38,412.42,412.18,412.22,956,TSLA
2026-02-06 18:33:00+00:00,267.33,267.33,267.33,267.33,204,ADBE
2026-02-06 18:33:00+00:00,207.33,207.33,207.27,207.29,1677,AMD
2026-02-06 18:33:00+00:00,207.23,207.75,207.23,207.37,17376,AMZN
2026-02-06 18:33:00+00:00,333.665,333.665,333.0,333.02,3453,AVGO
2026-02-06 18:33:00+00:00,660.36,660.39,660.27,660.29,557,META
2026-02-06 18:33:00+00:00,399.39,399.45,399.24,399.24,1049,MSFT
2026-02-06 18:33:00+00:00,184.325,184.38,184.325,184.325,2393,NVDA
2026-02-06 18:33:00+00:00,412.22,412.235,411.945,411.945,1640,TSLA
2026-02-06 18:34:00+00:00,267.195,267.28,267.195,267.28,169,ADBE
2026-02-06 18:34:00+00:00,207.26,207.27,207.245,207.245,442,AMD
2026-02-06 18:34:00+00:00,207.395,207.56,207.105,207.19,12052,AMZN
2026-02-06 18:34:00+00:00,332.98,333.06,332.945,332.945,920,AVGO
2026-02-06 18:34:00+00:00,660.29,660.32,660.17,660.27,395,META
2026-02-06 18:34:00+00:00,399.18,399.33,399.18,399.33,989,MSFT
2026-02-06 18:34:00+00:00,184.345,184.39,184.325,184.365,4787,NVDA
2026-02-06 18:34:00+00:00,411.93,412.04,411.86,411.97,865,TSLA
2026-02-06 18:35:00+00:00,267.43,267.47,267.43,267.43,313,ADBE
2026-02-06 18:35:00+00:00,207.29,207.29,207.29,207.29,234,AMD
2026-02-06 18:35:00+00:00,207.175,207.74,207.175,207.715,16444,AMZN
2026-02-06 18:35:00+00:00,333.125,333.125,333.125,333.125,155,AVGO
2026-02-06 18:35:00+00:00,660.265,660.42,660.265,660.4,574,META
